bios,country,name,poembios,country,name,poem
,,,
"['Poetry International Weblog', <br>
“Godzilla in Mexico”<br/>
“Lisa”</br>]",['Chile'],Roberto Bolaño,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">Hear me, my son: bombs were falling<br>
over Mexico City<br/>
but no one noticed. The air spread poison through<br/>
the streets and open windows.<br/>
You’d just finished breakfast and were watching<br/>
cartoons on TV.<br/>
I was reading in the next room<br/>
when I knew we were going to die.<br/>
Despite the dizziness and nausea I dragged myself<br/>
to the kitchen and found you on the floor.<br/>
We hugged. You asked what was happening<br/>
and I didn’t tell you we were on death’s telethon<br/>
but I whispered: we are going on a journey,<br/>
you and I, together, don’t be afraid.<br/>
When it left, death didn’t even<br/>
close our eyes.<br/>
What are we? you asked a week a year later,<br/>
ants, bees, wrong numbers<br/>
in the big spoiled soup of chance?<br/>
We’re human beings, my son, nearly birds,<br/>
public heroes and secrets.</br></span>]"
"['Poetry International 1', <br>
“My Muse”</br>]",['Germany'],Heinrich Böll,"[<strong>My Muse<br>
</br></strong>, '(Translated by William Pitt Root and Hannelore Quander-Rattee)']"
"['Poetry International 5', <br>
“Sweets”</br>]",['Australia'],Bev Braune,"[<strong>Sweets</strong>, '\r\n\r\nI meet two large women with boxes of sweets,\r\nthe wrappers opening with curled edges.\r\nInside, nuts are glassed in blood-red sugar,\r\nrolled in waves of chocolate.\r\nThe women lift their fingers to paint my lips\r\nlike old friends dropping in for a delicious visit.\r\nThe two, so sure on pleasure,\r\ntake me close to their breasts,\r\ntake me into the light-filled and glistening case,\r\ncurve their sweet palms to my face,\r\npull baubles of perfume from my throat,\xa0\r\nturn every moment into flight,\r\nand I am swallowed up by the mouth of waking-up\r\nwith dreams on my lips and my tongue on fire.']"
"['Poetry International 6', <br>
“When You Are Old”</br>]['Poetry International 10', <br/>, '\n“Prince Charming’s Confession”']",['United States'],Mark Brazaitis,"['If the songs we knew should live as long as you live,', <br>
and in your late hours, you hear them<br>
bellowing from a tienda or on a bus, blaring,<br/>
you’ll think of the boys who danced them with you first.<br/>
The places we’ve been you’ve been before<br/>
and you’ll go again, with other men,<br/>
each visit erasing a little more of me<br/>
until I am less than a palimpsest.<br/>
Even the kisses we shared will be eclipsed<br/>
by fierier lips.<br/>
How will you remember me<br/>
when you are old and gray and tired?<br/>
Will I be forced to pull my head from the stars<br/>
and humble poetry by banging on your door?</br></br>]"
"['Poetry International 18/19', <br>
“Where They Burn Books”</br>]",['Germany'],Bertolt Brecht,"['When the regime ordered the dangerous', <br>
books be openly burned, alle alle oxen<br>
were coerced and wheelbarrows of books driven<br/>
to the stake. A banished poet, one of the best,<br/>
surveying the list of the burned,<br/>
was incensed. His books<br/>
had been forgotten. He hurry, hurry, hurried<br/>
to his desk and wrote a letter to the powers that read.<br/>
Burn me! he penned, quill trembling<br/>
with fury, burn me! Don’t do this<br/>
to me! Don’t leave me out! Haven’t I<br/>
always reported the truth in my books? And now<br/>
you brand me a liar! I order you:<br/>
burn me!</br></br>]"
"['Poetry International 1', <br>
“It’s Like This—”</br>]",['English'],Jacque Vaught Brogan,[<strong>It’s Like This—</strong>]
"['Poetry International 20/21', <br>
“Found: Messiah”</br>]",['United States'],Jericho Brown,"[<em>Blog Entry from “The Dumb, the Bad, and the Dead”</em>]"
"['Poetry International 5', <br>
“Catechism of the Sea” </br>]",['United States'],Christopher Buckley,"['In those days, we accepted the spindrift\r\n   from the breakers, the glitter\r\n\r\nOn the high wings of birds as the bright\r\n   evidence of a life everlasting.\r\n\r\nCorroboration arrives in the alliteration\r\n   of waves, a tender star or two\r\n\r\nClinging to the tassel-ends of heaven,\r\n   a cloud, light as our paper souls,\r\n\r\nCleaned and pressed like a Sunday suit. We were\r\n   given to the immaculate sands\r\n\r\nThe incomparable charity of the sky,\r\n   and in autumn, only minor\r\n\r\nDisruptions of dust spun up at street corners,\r\n   the glint from mica and the foil\r\n\r\nOf gum wrappers causing us to momentarily\r\n   close our eyes—as close as we came\r\n\r\nTo death, unrecognized there or in the storm\r\n   troughs spiking a slate-dark sea.\r\n\r\nOur hearts were white as our uniform shirts,\r\n   as the wild fields of alyssum,\r\n\r\nAnd I learned nothing of set theory and equations\r\n   scrawled across the blackboards\r\n\r\nWas sent out to clap erasers, returning with the unequal\r\n   properties of silence and covered\r\n\r\nIn a powdered veil of chalk, happily, for years, taken\r\n   as I was with the wobbly grandeur\r\n\r\nOf the blue. Now, so much lost, so much taken away\r\n   with the absolute gravity, grind\r\n\r\nSpin and brine of every invisible law, phrases\r\n   fly out the window to no one,\r\n\r\nMore darkness recited among the stars.\r\n   whatever I’ve been talking about\r\n\r\nNo longer seems to be the point—the ocean\r\n   can’t breathe, the revisions\r\n\r\nOf the past will never save us now. It’s all\r\n   a fog inside me, refusing to burn off,\r\n\r\nTo offer up the rote responses to the choruses\r\n   of salt testifying to nothing,\r\n\r\nThe nonsense it all comes to like the first\r\n   day of summer and school reports\r\n\r\nFor science torn from my binder and tossed\r\n   onto the winds, so help me.\r\n\r\nNow alone, I see the clouds under sail,\r\n   embarking out there for a port\r\n\r\nWhere the air ends, where all that waits\r\n   for us is the heavy ringing of\r\n\r\nThe sea’s dull bells. Pick any five men\r\n   mumbling in their coast, drifting\r\n\r\nOn the cliff-side benches, an on-shore breeze\r\n   at their unmetaphysical throats\r\n\r\nAnd see how many words of allegiance or joy\r\n   can be squeezed out at this late date.\r\n\r\nMake something of the one palm tree whose green\r\n   fronds are comparatively glorious\r\n\r\nAnd resist the graceless rip and under-tow—\r\n   it’s just that way with God.']"
"['Poetry International 5', <br>
“Sky/Branches/Sky”<br/>
“When You Ask About Your Native Country”</br>]['Poetry International 10', <br/>, '\n“Picnic in Stone”']",['United States'],Beverly Burch,[<strong>Sky/Branches/Sky</strong>]
"['Poetry International 20/21', <br>
“Winter”</br>]",['United Kingdom'],John Burnside,"['Imagine I loved you still and nights like these', <br>
were visitations,<br>
an endless Pentecost of lips and hands<br/>
and bodies resurrected in their beds,<br/>
not mine, or yours, but given, like snowfall.</br></br>]"
"['Poetry International 6', <br>
“Ring of Fire”</br>]",['United States'],E. G. Burrows,"['On clear days, wisps of steam', <br>
drift from one cone to another,<br>
kettles near boil or cooling<br/>
on several horizons, but which<br/>
after so many centuries will blow?<br/>
One did, famously. Who’s next?</br></br>]"
"['Poetry International 6', <br>
“Pomegranates”</br>]",['United States'],Rick Bursky,[<strong>Pomegranates</strong>]
"['Poetry International 7/8', <br>
“Caliban”</br>]",['Ghana'],Abena Busia,"[<span style=""font-weight: 400;"">This tongue that I have mastered<br>
</br></span>, <span style=""font-weight: 400;"">has mastered me; </span>]"
bios,country,name,poem
,,,
"['Poetry International 5', <br>
“Feral”</br>]",['United States'],Antler,"[<strong>Feral</strong>, '\r\n\r\nBoy raised by wolves, boy raised by panthers,\r\n\xa0\xa0\xa0\xa0 boy raised by dolphins, boy raised by sequoias,\r\nBoy raised by spirits of plant-eating dinosaurs\r\n\xa0\xa0\xa0\xa0 boy raised by the cave behind the waterfall,\r\nBoy raised by clouds, boy raised by snowflakes\r\n\xa0\xa0\xa0\xa0 every snowflake different,\r\nBoy raised by rainbows, boy raised by stars,\r\n\xa0\xa0\xa0\xa0 that existed before this Universe\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 in Universe that existed before this one,\r\nBoy raised by a crustal embedded in bedrock\r\n\xa0\xa0\xa0\xa0 one mile below where you stand\r\n\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0or one hundred miles below\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0 where you stand,\r\nBoy reared by an anaconda in the jungle\r\n\xa0\xa0\xa0\xa0 that became his teacher and bestfriend,\r\nBoy raised by eagles, boy raised by fireflies,\r\n\xa0\xa0\xa0\xa0 boy raised by luna months, boy raised by pussywillows,\r\nOwls, gorillas—boys raised by them,\r\nBears otters—boys raised by them,\r\nBigfoot, LochNess Monster—boys raised by them,\r\nBoy raised by geodes, boy raised by aurora,\r\n\xa0\xa0\xa0\xa0 boy raised by marijuana, boy brought up by mushrooms,\r\nBoy nurtured by a huge field of fresh fallen snow\r\n\xa0\xa0\xa0\xa0 with now footprints in it moonlight,\r\nBoy raised by whales he never sees\r\n\xa0 \xa0\xa0\xa0whose minds a mile down in the Pacific Ocean\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 controls his every move,\r\nBoy suckled by volcanoes,\r\nBoy raised by hurricanes and earthquakes,\r\n\xa0\xa0\xa0\xa0 tornado-raised boys,\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 boy raised by echoes from sea-shells,\r\nBoy raised by undiscovered pyramid on the Moon,\r\nBoy raised by reflection of Mount Everest\r\n\xa0\xa0\xa0\xa0 upsidedown in a dewdrop,\r\nBoy raised by being able to tell\r\n\xa0\xa0\xa0\xa0 what kind of tree\r\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 by smelling its bark in the dark.\r\n\r\n']"
"['Poetry International 22/23', <br>
“Cremation”</br>]",['Nigeria'],Chris Abani,"['Smoke and ash augur loss the night', <br>
My mother feeds her diary into flame,<br>
Sheet by sheet, line by cursive line,<br/>
And then a wind weaves through, just enough<br/>
To blow a flame back at her, searing her skin.<br/>
She hesitates a moment, penitent, then pulls back.<br/>
Did she let it hurt for one second too long for regret,<br/>
Or for the sweet torture of fire?<br/>
She smiles at me: sometimes you just burn your life<br/>
And begin again. And even again.<br/>
No ink is permanent, she mutters.<br/>
No path carved in stone.<br/>
I watch the single blister rise on her hand<br/>
The size of a baby’s heart.</br></br>]"
"['Poetry International', <br>
“Ha”<br/>
“Getting Older”</br>]['Poetry International 3', <br/>, '\n“Fine”']['Poetry International Weblog', <br/>, '\n“Fine”  ']",['United States'],Kim Addonizio,"['A man walks into a bar. You think that’s some kind of joke?', <br>
Actually he runs in, to get out of the freezing weather.<br>
Who cares, you say. Nobody you know.<br/>
You’ve got your own troubles, could use a drink yourself.<br/>
You get your coat, a long scarf. You trudge<br/>
to the corner over the scraped sidewalk, slip and fall down hard<br/>
on the ice. Actually a banana peel, but who’s looking?<br/>
Only a priest, a rabbi, and a lawyer you vaguely recognize—<br/>
didn’t she help with the divorce? Never mind, the marraige<br/>
is over, good riddance. You’re thinking now<br/>
you’d better have a double. You get up, holding your hip,<br/>
and limp towards the neon martini glass.<br/>
Anyway a man goes into a bar, just like you do.<br/>
He’s tired of life, tired of being alone. No one<br/>
takes him seriously; at work he’s the butt of jokes,<br/>
the foreman calls him <em>Moron</em> all day long. It’s true<br/>
he’s not too bright. He wants to kill himself,<br/>
but doesn’t know how to. He orders drink after drink,<br/>
cursing the angel who passed out brains.<br/>
You take the stool next to him. In half an hour<br/>
you’re pals—two losers getting shitfaced.<br/>
You start to tell each other riddles. What’s big and red<br/>
and eats rocks; what do you get when you cross a penis<br/>
with a potato? Why is there something rather than nothing?<br/>
If God is good, how is it that the weed of evil<br/>
takes root everywhere, and what is there to keep us<br/>
from murdering each other in despair? Why is pleasure always<br/>
a prelude to pain? The bartender takes your glasses, tells you<br/>
it’s time to get out. You stumble through the door,<br/>
and there you are in the cold and the wind and a little snow<br/>
that’s started to fall. Two losers stand on a corner.<br/>
One turns to the other and says, Why did our love end?<br/>
The other can’t answer. Why do they torment me? he says.<br/>
The snowstorm begins in earnest but still they stand there,<br/>
determined to stay put until they finally get it.</br></br>]"
